"Name","Alanine_Ro16","Alanine_Ro17","Alanine_Su16","Alanine_Su17","Arginine_Ro16","Arginine_Ro17","Arginine_Su16","Arginine_Su17","Aspartic.acid_Ro16","Aspartic.acid_Ro17","Aspartic.acid_Su16","Aspartic.acid_Su17","Cysteine_Ro16","Cysteine_Ro17","Cysteine_Su16","Cysteine_Su17","Glutamic.acid_Ro16","Glutamic.acid_Ro17","Glutamic.acid_Su16","Glutamic.acid_Su17","Glycine_Ro16","Glycine_Ro17","Glycine_Su16","Glycine_Su17","Histidine_Ro16","Histidine_Ro17","Histidine_Su16","Histidine_Su17","Isoleucine_Ro16","Isoleucine_Ro17","Isoleucine_Su16","Isoleucine_Su17","Leucine_Ro16","Leucine_Ro17","Leucine_Su16","Leucine_Su17","Lysine_Ro16","Lysine_Ro17","Lysine_Su16","Lysine_Su17","Methionine_Ro16","Methionine_Ro17","Methionine_Su16","Methionine_Su17","Phenylalanine_Ro16","Phenylalanine_Ro17","Phenylalanine_Su16","Phenylalanine_Su17","Proline_Ro16","Proline_Ro17","Proline_Su16","Proline_Su17","Protein_Ro16","Protein_Ro17","Protein_Su16","Protein_Su17","Serine_Ro16","Serine_Ro17","Serine_Su16","Serine_Su17","Threonine_Ro16","Threonine_Ro17","Threonine_Su16","Threonine_Su17","Tryptophan_Ro16","Tryptophan_Ro17","Tryptophan_Su16","Tryptophan_Su17","Tyrosine_Ro16","Tyrosine_Ro17","Tyrosine_Su16","Tyrosine_Su17","Valine_Ro16","Valine_Ro17","Valine_Su16","Valine_Su17"
"ILL_624_AGL",1.21018,1.17121,1.108806,1.131892,2.125988,2.247419,1.933189,2.110788,3.445934,3.388805,3.230123,3.250227,0.2540813,0.269392,0.228872,0.254223,4.755869,4.628104,4.496716,4.45599,1.152677,1.121336,1.077365,1.08883,1.051565,0.8597466,1.051662,0.9228361,1.23612,1.225811,1.159189,1.17495,2.147053,2.072253,2.009171,2.003002,1.94561,1.875221,1.836823,1.817723,0.268699,0.2592678,0.2444782,0.2537909,1.43699,1.444553,1.34189,1.376057,1.233984,1.184214,1.177961,1.170769,30.47408,29.09567,28.97364,28.90047,1.431023,1.395058,1.342314,1.340738,1.013439,1.20543,0.942752,1.103026,0.2301321,0.2263711,0.2149897,0.2233979,0.8685697,0.8651334,0.7814775,0.8142119,1.419907,1.414608,1.307051,1.354441
"ILL_6821_AGL",1.118391,1.151838,1.142759,1.006935,1.980116,2.179791,2.082904,1.757047,3.375367,3.361575,3.457469,2.707139,0.2634476,0.2718756,0.2496223,0.2478953,4.557896,4.613937,4.820366,3.866263,1.108546,1.11504,1.144935,0.9824848,0.853795,0.7770151,0.9358484,0.765872,1.190586,1.255896,1.262815,1.090217,2.039653,2.078887,2.147673,1.791975,1.881824,1.903063,1.948559,1.654196,0.2801484,0.2605246,0.2591868,0.2284978,1.378364,1.458786,1.446524,1.261455,1.183937,1.170541,1.207613,1.065266,28.75162,28.52164,29.90448,25.0801,1.400735,1.43276,1.462077,1.248,0.9983417,1.189049,1.027841,0.9392457,0.2133291,0.2189763,0.2214274,0.1946004,0.820241,0.8698728,0.8342963,0.7465913,1.334529,1.423051,1.408887,1.233722
"ILL_6853_AGL",1.136539,1.147324,1.145882,1.11616,1.958207,2.208482,1.980426,2.159246,3.26289,3.317094,3.242758,3.11393,0.2619025,0.269327,0.24151,0.2533967,4.554435,4.644238,4.619256,4.455258,1.117358,1.139325,1.120512,1.082747,0.8388626,0.8350779,0.9492518,1.020824,1.194222,1.240443,1.205485,1.200043,2.04254,2.070274,2.061467,2.002579,1.891566,1.871201,1.872293,1.799277,0.2776274,0.2655643,0.2510622,0.2397922,1.38277,1.448195,1.384437,1.395311,1.188051,1.188631,1.225039,1.185543,28.61637,28.64683,29.79382,29.01345,1.389449,1.405674,1.386937,1.356283,1.012401,1.219619,1.023864,1.050406,0.2152431,0.2261145,0.2219188,0.2197337,0.8475492,0.8900191,0.8195176,0.8368232,1.345972,1.405147,1.336902,1.363872
"ILL_7089_AGL",1.232909,1.160398,1.153001,1.116467,2.239384,2.202744,2.039685,2.212292,3.641659,3.411288,3.357424,3.280464,0.2791165,0.2940408,0.2589122,0.2678732,4.863588,4.601031,4.607777,4.528813,1.172083,1.144251,1.135553,1.101009,1.003386,0.7665703,1.065448,1.033121,1.279855,1.268237,1.21645,1.229461,2.192347,2.085349,2.073619,2.047079,1.991452,1.882821,1.885632,1.833016,0.2926704,0.2722841,0.2663488,0.2538146,1.481098,1.466328,1.39415,1.417818,1.262609,1.167125,1.195141,1.184753,31.10076,28.43982,29.84804,29.59331,1.490141,1.452761,1.41729,1.407287,1.049324,1.209328,1.007832,1.074518,0.2300007,0.2269929,0.225634,0.2211471,0.8756869,0.8894328,0.8412735,0.8572592,1.449508,1.430378,1.367478,1.393902
"ILL_7558_AGL",1.12765,1.109298,1.112456,1.119913,1.995228,2.11148,1.928021,2.105422,3.249679,3.175356,3.133766,3.103971,0.2528335,0.2559139,0.244354,0.2551934,4.495997,4.427973,4.351283,4.391571,1.104333,1.085828,1.078208,1.078904,0.9531555,0.7752205,0.9970137,0.9456944,1.187255,1.197694,1.160433,1.192373,2.034136,2.003124,1.980088,2.001977,1.866979,1.799797,1.802179,1.806158,0.2692221,0.2588171,0.2481467,0.2486793,1.377002,1.404773,1.339617,1.390151,1.190578,1.177356,1.187806,1.17223,28.88976,27.30103,28.54685,28.41901,1.381418,1.341461,1.344344,1.356009,1.00515,1.155943,0.9506127,1.061972,0.2148637,0.2107244,0.2137147,0.2186501,0.8280486,0.8525237,0.793881,0.8433772,1.340139,1.35094,1.296413,1.358303
"ILL_7663_AGL",1.18023,1.259546,1.126059,1.140023,2.082133,2.365989,2.053764,2.246649,3.421283,3.554245,3.292656,3.2647,0.2646361,0.2802787,0.2423952,0.2686799,4.675198,4.910497,4.596614,4.525626,1.159976,1.196124,1.12845,1.123151,1.078639,0.8837407,1.115318,1.087656,1.219367,1.325531,1.213751,1.219,2.105088,2.202657,2.073596,2.0467,1.915771,1.974753,1.885933,1.835797,0.2796415,0.2778684,0.2435089,0.250836,1.41916,1.535514,1.40213,1.422119,1.212897,1.239957,1.211274,1.197854,29.90398,30.19256,29.95387,29.86473,1.444342,1.507883,1.410153,1.403576,1.015831,1.239211,1.019988,1.117359,0.2255001,0.2365029,0.2192688,0.2275081,0.8591174,0.9574198,0.8228483,0.8639318,1.379895,1.502036,1.356293,1.389089
"ILL_7668_AGL",1.191371,1.173247,1.14803,1.18399,2.243597,2.450946,2.125715,2.394897,3.595384,3.450321,3.402886,3.358685,0.2669183,0.2599067,0.2402605,0.2547618,4.874949,4.776134,4.725177,4.645165,1.189083,1.174273,1.160969,1.146289,1.1771,1.254592,1.240703,1.301479,1.266038,1.259195,1.224573,1.234557,2.186035,2.144277,2.114838,2.110739,1.961518,1.877885,1.883538,1.836035,0.2769477,0.2426675,0.2494127,0.2412052,1.467841,1.489359,1.408908,1.451565,1.244787,1.216594,1.216063,1.239358,31.49984,31.03353,30.80885,31.11431,1.484626,1.454887,1.417562,1.420934,1.074637,1.237479,1.034588,1.10805,0.2313008,0.2351,0.2289959,0.231299,0.8763632,0.902081,0.8377556,0.8655285,1.434515,1.447386,1.38053,1.420202
"ILL_7716_AGL",1.340369,1.05325,1.153482,1.171266,2.082401,1.904707,1.994504,2.190419,3.411547,2.974458,3.248564,3.280466,0.2932297,0.2567345,0.2391947,0.2675448,4.534963,4.10669,4.564244,4.586453,1.179428,1.052653,1.115519,1.134474,0.8664403,0.7272875,0.9660866,0.9496033,1.264463,1.130981,1.203184,1.2384,2.117446,1.878608,2.067115,2.078196,1.921681,1.727173,1.894404,1.883497,0.2656116,0.2520855,0.2493228,0.2628105,1.456764,1.322234,1.396724,1.445665,1.27542,1.120657,1.223232,1.203496,29.43587,26.0401,29.45441,29.36709,1.44902,1.268239,1.387468,1.409172,0.9917856,1.13432,1.018279,1.105942,0.2270149,0.2044144,0.217334,0.2276144,0.805871,0.791095,0.7974918,0.8543957,1.405796,1.271383,1.353056,1.421597
"ILL_7747_AGL",1.202382,1.151569,1.154492,1.195679,2.093109,2.157735,2.046695,2.362943,3.428908,3.317386,3.380921,3.428514,0.2588933,0.2704894,0.2499669,0.2701687,4.80754,4.569175,4.716123,4.819861,1.180704,1.127765,1.150029,1.173255,0.900286,0.7780319,0.9802577,0.9941227,1.253968,1.224685,1.230844,1.276352,2.160246,2.055545,2.10384,2.161177,1.953739,1.848669,1.900754,1.917137,0.2772178,0.2539932,0.2564361,0.2535684,1.451615,1.435815,1.411794,1.491954,1.226967,1.163409,1.202173,1.232635,29.96056,28.21842,29.86743,30.65327,1.447451,1.389941,1.421141,1.459331,1.049175,1.185332,1.028835,1.16889,0.2265439,0.2209139,0.2239788,0.2338418,0.8759489,0.8602369,0.8339955,0.8924811,1.425728,1.403281,1.386513,1.471421
"ILL_7946_AGL",1.135898,1.092355,NA,1.013763,1.961494,2.117241,NA,1.823903,3.315558,3.191114,NA,2.775353,0.2601093,0.2724442,NA,0.2578839,4.556698,4.435201,NA,3.921185,1.100402,1.087325,NA,0.9924949,0.8411516,0.8440775,NA,0.8161135,1.220753,1.213625,NA,1.110262,2.051171,2.004899,NA,1.812767,1.87866,1.815578,NA,1.649422,0.2693387,0.2460183,NA,0.2257552,1.389144,1.407022,NA,1.274732,1.197419,1.153803,NA,1.093861,28.68828,28.12634,NA,25.81758,1.395752,1.384423,NA,1.271605,0.9840921,1.143429,NA,0.9552754,0.2134385,0.2140622,NA,0.1994989,0.8500836,0.8451921,NA,0.7622857,1.358689,1.357398,NA,1.240722
"ILL_7978_AGL",1.25394,1.16993,1.261567,1.226804,2.185687,2.156577,2.255579,2.246506,3.525785,3.293021,3.636766,3.314629,0.2676055,0.279185,0.267002,0.2870505,4.811009,4.508804,4.975706,4.582237,1.19726,1.147302,1.242169,1.160404,1.085981,0.8095726,1.152899,0.8871464,1.250258,1.208324,1.291107,1.255883,2.166647,2.041774,2.23115,2.109105,1.948561,1.837106,1.969834,1.870853,0.2849762,0.2639982,0.2746979,0.2616211,1.444867,1.418657,1.486127,1.461619,1.264003,1.165791,1.27268,1.219161,30.94497,28.26731,31.84953,29.62762,1.44785,1.391874,1.496509,1.440712,1.059397,1.210213,1.108804,1.143593,0.2378407,0.2300947,0.247824,0.2374299,0.8992604,0.8754371,0.8925838,0.8835036,1.431114,1.388165,1.461515,1.452312
"ILL_7979_AGL",1.114747,1.14776,1.177961,1.10796,1.978362,2.202201,2.153634,2.16188,3.255312,3.258512,3.437597,3.1193,0.2502273,0.2512714,0.247743,0.2490476,4.488263,4.490191,4.788454,4.439408,1.111654,1.115806,1.17364,1.078791,1.006322,1.097026,1.13811,1.02152,1.178995,1.196043,1.239833,1.185666,2.032647,2.030831,2.143984,2.008119,1.857765,1.83099,1.909128,1.804584,0.261512,0.2410223,0.2642791,0.2359865,1.372235,1.41319,1.433632,1.393189,1.179386,1.173042,1.238926,1.168664,28.90229,29.10951,30.68947,28.93447,1.379549,1.381038,1.43373,1.355567,1.017409,1.168893,1.038084,1.087582,0.2124842,0.2204502,0.2281731,0.2174783,0.8111585,0.8462633,0.8442686,0.8266177,1.331278,1.371653,1.39723,1.361605
"ILL_8007_AGL",1.119735,1.047218,1.129472,1.094566,1.971785,2.147354,2.057842,2.106998,3.255507,3.122625,3.318851,3.087295,0.2497904,0.2512627,0.2454783,0.2433364,4.559739,4.427838,4.692008,4.390458,1.100894,1.061324,1.111263,1.053412,0.9013685,0.9477915,0.9479018,0.989439,1.206702,1.193812,1.236818,1.190138,2.052332,1.978684,2.091656,1.987973,1.896115,1.794241,1.892228,1.788362,0.2623908,0.2285673,0.2536775,0.2394171,1.39373,1.392365,1.415888,1.381227,1.179535,1.135263,1.211791,1.175837,29.152,28.58682,29.98736,28.76652,1.386874,1.354532,1.40027,1.333463,1.037827,1.151707,1.030449,1.029464,0.2131525,0.2136334,0.2169506,0.2117929,0.8161868,0.8330829,0.8210645,0.8052246,1.35571,1.344319,1.37782,1.349
"ILL_8009_AGL",1.11314,1.116188,1.07102,1.177863,2.039065,2.218455,1.901158,2.273842,3.356608,3.369731,3.233852,3.359799,0.2565412,0.260588,0.2418358,0.259605,4.575326,4.577363,4.431417,4.575902,1.107976,1.101187,1.069313,1.110952,0.9921899,0.9744472,0.9936962,1.105286,1.199193,1.217173,1.17221,1.233212,2.056659,2.04431,1.986852,2.073694,1.865696,1.823458,1.812678,1.847045,0.2591155,0.2467235,0.2374399,0.2466034,1.388798,1.425009,1.342458,1.440136,1.177653,1.150076,1.146019,1.20855,29.21496,28.79243,28.39038,29.91004,1.396178,1.378388,1.344754,1.402349,1.020444,1.170713,0.9634317,1.081223,0.2149807,0.2180647,0.2098442,0.2244372,0.8100628,0.8510832,0.7773133,0.8464714,1.349907,1.381724,1.308229,1.411389
"ILL_8010_AGL",1.190011,1.200112,1.117577,1.19243,2.23438,2.490809,2.099597,2.469288,3.485784,3.58327,3.365751,3.445886,0.2541038,0.2757682,0.2399994,0.2588643,4.780591,4.864403,4.622742,4.771465,1.150775,1.181119,1.125267,1.150899,1.143399,1.060602,1.234064,1.298254,1.22557,1.282892,1.197304,1.255473,2.13206,2.182701,2.057667,2.145063,1.897605,1.906385,1.835368,1.864646,0.2715439,0.2528984,0.2333808,0.2396519,1.43317,1.517145,1.382275,1.483159,1.240891,1.257343,1.203882,1.264051,30.60152,30.82591,30.15999,31.57263,1.425678,1.470591,1.390732,1.437436,0.9789959,1.211548,0.9553932,1.072269,0.2241364,0.2326615,0.2217917,0.2329045,0.8537697,0.8978986,0.8006763,0.8649513,1.394984,1.464678,1.34409,1.446013
"ILL_8072_AGL",1.18858,1.095495,1.062248,1.160375,2.028138,1.97894,1.846006,2.082199,3.334723,3.02503,2.995303,2.962458,0.2493501,0.2509507,0.2287995,0.2384426,4.697075,4.26221,4.288488,4.305337,1.149519,1.05321,1.054245,1.055387,0.9147037,0.7094482,0.9848146,0.9187696,1.22887,1.171458,1.126775,1.187488,2.115335,1.93523,1.931982,1.977211,1.918963,1.773073,1.751769,1.789001,0.2838053,0.2450996,0.2293386,0.2284923,1.413625,1.360818,1.294404,1.377916,1.22962,1.136678,1.167592,1.197396,29.34464,26.8305,28.31385,27.99075,1.406668,1.30901,1.294699,1.344564,0.9895036,1.180219,0.9520417,0.9848204,0.2205242,0.207014,0.2077376,0.2106934,0.8420233,0.8104761,0.7424163,0.7973405,1.386065,1.31794,1.24704,1.349029
"ILL_8174_AGL",1.21721,1.24,1.272758,1.130224,2.02423,2.144136,2.16422,2.054131,3.349934,3.329887,3.528831,3.090886,0.2579004,0.2741083,0.2590249,0.2528786,4.693085,4.615415,4.887859,4.407503,1.176919,1.187576,1.229972,1.10712,0.8430942,0.7408122,1.096668,0.8470507,1.24258,1.255592,1.27848,1.190905,2.13444,2.104752,2.206999,2.002102,1.952083,1.920238,2.003191,1.826905,0.2823488,0.2791168,0.2785084,0.2564204,1.434103,1.464417,1.471454,1.384524,1.232826,1.210606,1.273281,1.180663,29.52552,28.42299,31.6104,28.23634,1.424865,1.428961,1.487993,1.346517,1.037825,1.236704,1.090929,1.123597,0.2260325,0.2316362,0.2406687,0.2214259,0.8710564,0.9028899,0.8934309,0.8445261,1.411468,1.43119,1.453285,1.36125
"ILL_8595_AGL",1.271596,1.186007,1.281775,1.168634,2.187416,2.154704,2.201903,2.139519,3.564236,3.381556,3.575989,3.311603,0.2585256,0.2638026,0.2634898,0.2629603,4.928741,4.613638,4.899702,4.546939,1.235695,1.177896,1.238343,1.14923,1.002574,0.8356413,1.094663,0.8314404,1.284692,1.227949,1.276937,1.211042,2.23389,2.074595,2.20159,2.048023,2.002588,1.873451,1.98696,1.863382,0.2934304,0.2778583,0.2800644,0.2774566,1.487075,1.429853,1.469073,1.410868,1.282176,1.195594,1.271722,1.194139,31.12136,28.72785,31.73337,28.9956,1.475526,1.382526,1.48936,1.364902,1.097821,1.258361,1.086095,1.194376,0.2380251,0.2333854,0.2478009,0.2332721,0.8930835,0.8913833,0.8906886,0.8673774,1.46629,1.405476,1.453295,1.398941
"ILL_9_AGL",1.166775,1.104851,1.078446,1.115739,2.038272,2.039994,1.908115,2.122657,3.354656,3.134069,3.114186,3.018723,0.2566241,0.2630213,0.2373522,0.2439022,4.572879,4.338033,4.3867,4.339309,1.121634,1.092262,1.078945,1.06473,0.9534869,0.8218316,1.028311,0.9953645,1.201301,1.178515,1.166136,1.194593,2.055234,1.960851,1.974803,1.981087,1.853278,1.764167,1.787617,1.765176,0.2782017,0.2623989,0.2404844,0.2332315,1.378443,1.364886,1.324397,1.381766,1.213628,1.16352,1.174522,1.182642,29.17236,27.41396,28.71698,28.28299,1.384393,1.328602,1.345597,1.360138,0.9657499,1.13577,0.9397357,1.009014,0.2174742,0.2134914,0.2102552,0.2139378,0.8395226,0.8444578,0.7966945,0.8165587,1.345988,1.322001,1.288527,1.353872
"ILL_975_AGL",1.108033,1.071987,1.144269,1.108325,1.849669,1.911244,2.145517,2.084154,3.146177,3.031943,3.429384,3.115429,0.2421038,0.2613071,0.237335,0.2595129,4.451935,4.21147,4.846394,4.397571,1.072003,1.043676,1.145523,1.070414,0.8099397,0.7155795,1.112698,0.8927427,1.184556,1.165574,1.262509,1.208846,2.010744,1.918757,2.152885,1.996701,1.841717,1.765438,1.935136,1.816138,0.265021,0.2551493,0.2518514,0.2460195,1.360099,1.345901,1.446003,1.398471,1.159258,1.11166,1.227936,1.149608,27.45019,26.39466,30.943,28.0786,1.365449,1.324861,1.469466,1.387746,0.8888174,1.078515,1.008927,1.05529,0.2053108,0.2045437,0.2225458,0.2149816,0.8030645,0.8261238,0.8483464,0.8345298,1.319274,1.306888,1.404349,1.373254
"ILL_9888_AGL",1.203709,1.154604,1.254604,1.170653,2.216328,2.268984,2.416923,2.311874,3.541965,3.414414,3.788829,3.331669,0.2596815,0.2759542,0.2741022,0.2824458,4.895062,4.767908,5.270218,4.745477,1.174378,1.163365,1.259092,1.189072,0.9752397,0.8295296,1.146975,0.9211017,1.290164,1.298639,1.381129,1.327395,2.196691,2.145728,2.335389,2.181163,2.024864,1.935152,2.078412,1.923203,0.2615129,0.2633539,0.2735655,0.2487044,1.496704,1.498415,1.57485,1.52857,1.245409,1.186382,1.288044,1.212431,30.97967,29.64181,33.30873,30.26257,1.518136,1.479984,1.597539,1.532606,1.094993,1.233945,1.134056,1.136352,0.2336295,0.233507,0.2494149,0.2356099,0.8813887,0.8961264,0.931164,0.8947105,1.462552,1.470285,1.546352,1.518519
"ILL_9932_AGL",1.110267,1.134869,1.079821,1.130745,2.041088,2.240042,1.954007,2.238722,3.332769,3.312088,3.222626,3.215164,0.2457526,0.2632287,0.2451067,0.2631738,4.499521,4.570252,4.439107,4.480921,1.069964,1.123756,1.074943,1.09361,1.011846,0.9541715,0.9811628,1.073071,1.177749,1.219159,1.172371,1.216999,2.016807,2.058123,1.992975,2.043779,1.864455,1.834152,1.798595,1.786134,0.2482917,0.2523349,0.2454135,0.2411109,1.36531,1.430258,1.343005,1.415898,1.187696,1.194233,1.165571,1.205107,29.39995,29.15977,28.69539,29.52711,1.378269,1.396338,1.350955,1.386795,0.9768564,1.158607,0.9496545,1.059469,0.216224,0.2224304,0.2099162,0.2211668,0.7991866,0.8649666,0.7901814,0.8395296,1.340194,1.390659,1.308512,1.387278
"ILL_9945_AGL",1.226823,1.192326,1.194453,1.221033,2.393074,2.536386,2.284147,2.5273,3.765619,3.552785,3.663321,3.551879,0.2672731,0.2762299,0.2641525,0.2765735,5.156817,4.968371,5.056315,5.011375,1.220417,1.1662,1.195548,1.2073,1.16703,1.061832,1.07088,1.136272,1.339069,1.32706,1.326647,1.354351,2.287721,2.221144,2.25243,2.269674,2.046856,1.957413,1.996903,1.977383,0.268052,0.2473262,0.2622735,0.2554884,1.547894,1.555861,1.517937,1.57055,1.297173,1.240467,1.259254,1.285288,32.52567,31.37354,31.77728,32.38902,1.567536,1.521238,1.524228,1.555321,1.093434,1.211883,1.084193,1.163096,0.2364131,0.233017,0.2336775,0.2412481,0.9105328,0.9326891,0.8838892,0.9262437,1.49861,1.506209,1.47879,1.549629
"ILL_9977_AGL",1.136307,1.126392,1.082028,1.140816,2.081138,2.256789,1.963117,2.176695,3.357286,3.255956,3.173076,3.141067,0.2469658,0.2608187,0.236818,0.254871,4.618623,4.546008,4.456529,4.446258,1.11757,1.093668,1.071293,1.086162,1.048043,1.055251,1.061391,1.004912,1.212079,1.21414,1.168367,1.196785,2.07307,2.041015,1.995805,2.024477,1.913648,1.82125,1.811095,1.804821,0.2485058,0.2337671,0.2388148,0.2408736,1.408116,1.424166,1.351564,1.407203,1.195229,1.174962,1.165534,1.18351,29.816,29.26196,29.01058,28.914,1.42512,1.393081,1.353848,1.371229,1.032054,1.120745,0.9635238,1.063075,0.2187232,0.2188246,0.2089777,0.2187005,0.8317433,0.8459883,0.7748795,0.8265224,1.378582,1.378496,1.304346,1.376705
"ILL_9997_AGL",1.124346,1.108104,1.107103,1.161662,2.027111,2.087861,2.010444,2.22336,3.320608,3.160559,3.235893,3.176285,0.2353808,0.2556556,0.2402218,0.2580605,4.554036,4.372512,4.524626,4.409904,1.109446,1.092218,1.103687,1.123333,1.126733,0.9904724,1.090334,1.133698,1.189439,1.185831,1.195295,1.216846,2.048734,1.982399,2.039063,2.038626,1.865687,1.78581,1.839869,1.799154,0.2560019,0.24382,0.2419565,0.237355,1.380452,1.38088,1.373204,1.41326,1.198215,1.146653,1.199379,1.211586,29.45379,28.06285,29.58065,29.61981,1.388707,1.355446,1.387887,1.397586,0.9858553,1.137844,0.9943737,1.071813,0.2158433,0.2164398,0.212976,0.2246871,0.8103825,0.8176784,0.7900876,0.8144557,1.342376,1.341294,1.326351,1.39307
"ILWL_118_AGL",1.080395,1.033561,1.097257,1.075434,1.83554,1.813177,1.962239,2.015476,3.141545,2.936555,3.211893,2.994894,0.235915,0.2533339,0.2345725,0.2344751,4.279559,4.049614,4.507227,4.242439,1.042732,1.016075,1.08171,1.04355,0.9353852,0.7860492,1.149829,1.118656,1.137203,1.120417,1.18577,1.150353,1.946171,1.849863,2.026132,1.935786,1.8057,1.699902,1.830633,1.746216,0.2547452,0.2544489,0.2484492,0.2353772,1.315543,1.298475,1.359513,1.33702,1.161276,1.092518,1.199023,1.159834,27.77881,25.60115,29.6497,28.3641,1.310932,1.252391,1.362859,1.303662,0.9737897,1.088942,0.9838731,1.040025,0.2040175,0.1974286,0.2107402,0.2090793,0.7757581,0.7900326,0.8006239,0.7923114,1.270439,1.243318,1.307716,1.302807
"Indianhead_AGL",1.286515,1.235412,1.268043,1.203043,2.320161,2.302098,2.219331,2.263845,3.79982,3.540157,3.637535,3.426778,0.2619282,0.2636622,0.2630993,0.2761008,5.158701,4.827971,4.971815,4.713516,1.258085,1.221314,1.229849,1.180711,0.9549813,0.8822061,1.015495,0.7872657,1.363295,1.286813,1.315334,1.276838,2.348346,2.199719,2.243803,2.189483,2.137023,1.938167,2.034242,1.92941,0.2920669,0.2725207,0.2816177,0.2678533,1.568972,1.501913,1.501048,1.492131,1.267426,1.205049,1.22091,1.218168,32.60107,30.12572,31.83752,30.4296,1.603431,1.495735,1.542798,1.492131,1.191476,1.230883,1.161007,1.170104,0.2469761,0.2398013,0.2396519,0.2353472,0.928235,0.9214048,0.9074563,0.9124594,1.588613,1.490933,1.505238,1.484607
"IPL_220_AGL",1.150823,1.17554,1.110058,1.130925,2.016364,2.432329,1.989517,2.24128,3.366643,3.518054,3.269153,3.238945,0.2466658,0.2684752,0.2394577,0.2577734,4.602373,4.853769,4.563602,4.550811,1.115561,1.174232,1.114127,1.114092,1.030478,1.129684,1.08763,1.118083,1.192471,1.281392,1.195729,1.219165,2.064976,2.168268,2.045901,2.057144,1.892451,1.92414,1.87173,1.835579,0.2718863,0.2521847,0.2380572,0.2366389,1.387679,1.512597,1.383465,1.428406,1.194703,1.225176,1.170269,1.194458,29.60407,30.66145,29.29387,29.82949,1.393599,1.474146,1.399697,1.404201,1.001815,1.226235,0.9947429,1.079895,0.2148632,0.2292869,0.2169667,0.2244367,0.8109106,0.9013925,0.8075123,0.8417163,1.348349,1.461397,1.342368,1.400165
"Laird_AGL",1.237499,1.16147,1.223227,1.150923,2.141038,2.07437,2.057362,2.105978,3.461563,3.116215,3.357597,3.069551,0.2590203,0.2607878,0.2510047,0.2629411,4.870978,4.363916,4.713892,4.398458,1.211163,1.107532,1.164497,1.105973,0.9338229,0.7493362,1.06653,0.8769327,1.281336,1.20097,1.253196,1.226332,2.208523,1.995042,2.132603,2.023335,2.009624,1.804984,1.938873,1.817115,0.2830549,0.2560467,0.2577543,0.2432294,1.487685,1.401712,1.432034,1.413659,1.256567,1.180562,1.233748,1.193985,30.4747,27.2068,30.54968,28.49636,1.479644,1.355306,1.44232,1.389519,1.086401,1.18103,1.018924,1.065723,0.2349569,0.2189955,0.2315701,0.2210644,0.8871527,0.8582035,0.868463,0.8564225,1.461415,1.358894,1.40658,1.400409
"LIRL.22.46_AGL",1.184475,1.186297,1.157089,1.164559,2.015537,2.308475,2.037695,2.176397,3.398359,3.39103,3.315012,3.182621,0.2673105,0.2675347,0.2436756,0.2588327,4.587963,4.637233,4.592011,4.425853,1.155054,1.162666,1.131964,1.121543,1.001505,1.056373,1.084838,1.09797,1.208532,1.250421,1.207834,1.210152,2.076685,2.096748,2.071494,2.032212,1.905776,1.864662,1.883328,1.827735,0.2803302,0.2642311,0.2607808,0.2467902,1.398115,1.463481,1.389587,1.407057,1.204351,1.23687,1.230323,1.210649,29.5427,29.89937,30.09115,29.62134,1.404975,1.413646,1.389754,1.382011,1.042322,1.221435,1.005697,1.08847,0.2240422,0.2288438,0.2228667,0.2252778,0.8392094,0.8876436,0.8280745,0.8452013,1.369075,1.422989,1.359108,1.390166
"PI_163589_AGL",1.200193,1.104263,1.112566,1.172326,2.167301,2.167572,2.055788,2.297057,3.462928,3.156875,3.207433,3.230452,0.2466316,0.2527992,0.2277026,0.2620675,4.831221,4.497292,4.612419,4.658442,1.164461,1.095623,1.108124,1.149315,0.9775743,0.8692219,1.085916,0.9937775,1.250716,1.219294,1.2078,1.275704,2.162904,2.019898,2.073598,2.12565,1.976039,1.829209,1.874132,1.883552,0.2717821,0.242678,0.2357615,0.2479126,1.459547,1.420632,1.395844,1.480521,1.265388,1.177813,1.234715,1.249165,30.58328,28.38881,30.1507,30.21477,1.458158,1.379614,1.399835,1.452034,1.053199,1.161194,0.9830398,1.096604,0.2297654,0.2161436,0.2183671,0.2304711,0.8528799,0.8330785,0.8028514,0.8452694,1.419224,1.373697,1.351243,1.461619
"PI_169534_LSP_AGL",1.277082,1.110756,1.090937,1.125464,2.168653,2.143284,1.919424,2.244559,3.565293,3.191891,3.176678,3.228791,0.2617401,0.272512,0.2491193,0.2811386,4.830277,4.441758,4.434664,4.525088,1.202948,1.088585,1.090766,1.111114,1.041491,0.7547023,0.9311496,0.8970178,1.263661,1.198021,1.168938,1.21962,2.179562,2.010499,2.002895,2.053241,2.003631,1.803267,1.849439,1.812778,0.285917,0.2465871,0.2451403,0.2449489,1.472293,1.413742,1.355871,1.428274,1.25345,1.150465,1.147395,1.17836,30.73787,27.79112,28.37445,29.19995,1.481406,1.365573,1.371,1.403971,1.074732,1.1716,0.9833434,1.132984,0.2354817,0.2176577,0.214445,0.2282847,0.8857598,0.8526562,0.8067781,0.8732535,1.453176,1.369526,1.329565,1.402974
